ID,QT_TOTAL_HIT_PAYWALL,DIASNAVEGADOS,NOTICIASLIDAS,VISITAS_CAPA,USOU_APP,PERFIL,PES_GENERO,PES_NASCIMENTO_DATA,ATR_PF_GEO_RENDA_FAM,IDADE
114838,0,1,1,0,NAO,PROSPECT,F,1977-12-19,DE 4SM ATE 8SM,44.00
72878,0,1,1,0,NAO,PROSPECT,F,1970-01-17,DE 3SM ATE 4SM,51.92
166174,0,60,843,403,SIM,PROSPECT,F,1980-11-02,DE 4SM ATE 8SM,41.12
57558,0,4,4,0,NAO,PROSPECT,F,1982-07-29,DE 4SM ATE 8SM,39.39
160170,0,1,0,0,NAO,PROSPECT,M,2000-01-01,DE 8SM ATE 14SM,21.95
118282,15,25,13,0,NAO,PROSPECT,M,1985-01-22,DE 8SM ATE 14SM,36.90
320251,0,10,10,0,NAO,PROSPECT,M,1979-12-15,DE 8SM ATE 14SM,42.01
162709,0,4,4,0,NAO,PROSPECT,F,1975-05-07,DE 4SM ATE 8SM,46.62
217102,0,2,0,0,NAO,PROSPECT,M,2000-01-01,DE 4SM ATE 8SM,21.95
112882,1,10,0,13,SIM,PROSPECT,M,1991-05-11,DE 8SM ATE 14SM,30.60
330572,0,56,148,245,NAO,PROSPECT,M,1975-12-01,DE 4SM ATE 8SM,46.05
48345,71,27,81,8,NAO,PROSPECT,M,1986-04-30,DE 8SM ATE 14SM,35.63
228660,0,13,6,27,NAO,PROSPECT,M,1953-11-27,DE 4SM ATE 8SM,68.07
164095,0,5,7,0,NAO,PROSPECT,F,1986-11-20,DE 8SM ATE 14SM,35.07
225252,8,29,0,121,SIM,PROSPECT,M,1993-04-15,DE 3SM ATE 4SM,28.67
329341,8,23,10,41,SIM,PROSPECT,M,1992-12-06,DE 8SM ATE 14SM,29.02
220253,1,14,27,29,SIM,PROSPECT,F,1964-07-01,ACIMA DE 25SM,57.47
23120,192,35,0,283,SIM,PROSPECT,M,1950-05-22,DE 8SM ATE 14SM,71.60
275404,0,6,3,0,NAO,PROSPECT,M,1980-12-14,DE 3SM ATE 4SM,41.01
53202,0,5,5,0,NAO,PROSPECT,M,1954-08-05,DE 8SM ATE 14SM,67.39
162259,0,4,4,0,NAO,PROSPECT,F,1986-06-01,DE 4SM ATE 8SM,35.54
356734,0,2,1,0,NAO,PROSPECT,F,1991-06-11,DE 2SM ATE 3SM,30.51
90449,0,10,8,0,NAO,PROSPECT,F,1968-03-24,DE 3SM ATE 4SM,53.74
223011,25,41,24,0,NAO,PROSPECT,F,2000-01-01,DE 3SM ATE 4SM,21.95
325623,0,35,183,16,NAO,PROSPECT,F,1950-07-02,DE 8SM ATE 14SM,71.48
179030,0,27,40,0,NAO,PROSPECT,F,1971-07-29,DE 4SM ATE 8SM,50.40
94254,24,16,0,20,SIM,PROSPECT,F,1976-04-13,DE 4SM ATE 8SM,45.68
333275,32,15,0,66,SIM,PROSPECT,M,1971-11-24,DE 3SM ATE 4SM,50.07
339184,0,5,6,0,NAO,PROSPECT,F,1988-04-30,DE 3SM ATE 4SM,33.63
47464,0,3,1,0,NAO,PROSPECT,M,1975-10-16,DE 14SM ATE 25SM,46.18
239080,0,5,7,0,NAO,PROSPECT,M,1986-11-14,DE 3SM ATE 4SM,35.09
33784,19,39,21,93,NAO,PROSPECT,F,1976-10-30,DE 3SM ATE 4SM,45.14
177156,0,3,4,0,NAO,PROSPECT,I,1994-03-14,DE 4SM ATE 8SM,27.75
224318,0,19,23,5,SIM,PROSPECT,F,2004-08-17,DE 3SM ATE 4SM,17.32
296310,0,6,5,0,NAO,PROSPECT,I,1974-05-02,DE 4SM ATE 8SM,47.63
166329,0,2,1,0,NAO,PROSPECT,I,1962-03-12,DE 3SM ATE 4SM,59.78
159096,0,1,1,0,NAO,PROSPECT,M,1993-04-10,DE 8SM ATE 14SM,28.68
99975,2,9,6,1,NAO,PROSPECT,M,1990-02-28,DE 3SM ATE 4SM,31.80
32494,3,7,0,33,SIM,PROSPECT,M,1994-11-06,DE 3SM ATE 4SM,27.11
308684,28,54,0,233,SIM,PROSPECT,M,1987-07-28,DE 3SM ATE 4SM,34.39
209587,18,17,4,34,SIM,PROSPECT,M,1978-09-23,DE 4SM ATE 8SM,43.24
253843,0,1,3,0,NAO,PROSPECT,M,1953-07-26,DE 3SM ATE 4SM,68.41
120291,0,3,3,0,NAO,PROSPECT,M,1964-09-25,DE 3SM ATE 4SM,57.24
120720,4,12,17,0,NAO,PROSPECT,F,1980-12-30,DE 8SM ATE 14SM,40.97
329295,0,2,2,0,NAO,PROSPECT,F,1967-02-10,DE 8SM ATE 14SM,54.86
365984,0,27,6,42,NAO,PROSPECT,F,1986-11-27,DE 4SM ATE 8SM,35.05
24991,0,56,349,23,SIM,PROSPECT,M,1952-01-31,DE 4SM ATE 8SM,69.90
102671,0,7,12,0,NAO,PROSPECT,F,1979-06-05,DE 4SM ATE 8SM,42.54
215951,0,50,105,328,SIM,PROSPECT,M,1980-08-14,DE 2SM ATE 3SM,41.34
179523,2,3,0,7,SIM,PROSPECT,M,1960-08-25,DE 4SM ATE 8SM,61.33
242299,0,4,3,0,NAO,PROSPECT,F,1986-04-07,DE 4SM ATE 8SM,35.69
100196,3,1,0,0,NAO,PROSPECT,F,1977-11-11,DE 8SM ATE 14SM,44.10
128415,7,26,42,0,NAO,PROSPECT,M,1990-01-31,DE 3SM ATE 4SM,31.87
344209,0,2,0,3,NAO,PROSPECT,M,2000-01-01,DE 14SM ATE 25SM,21.95
213906,8,1,0,4,SIM,PROSPECT,F,1985-07-25,DE 3SM ATE 4SM,36.40
63103,0,1,0,0,NAO,PROSPECT,M,1981-08-05,DE 14SM ATE 25SM,40.37
242509,0,1,2,0,NAO,PROSPECT,F,1995-11-30,DE 4SM ATE 8SM,26.04
56831,7,15,10,13,SIM,PROSPECT,M,1988-04-05,DE 3SM ATE 4SM,33.70
37874,2,2,0,6,SIM,PROSPECT,M,1968-11-23,DE 4SM ATE 8SM,53.07
227041,6,22,40,0,NAO,PROSPECT,M,1947-11-14,DE 4SM ATE 8SM,74.12
343255,0,1,1,0,NAO,PROSPECT,M,1994-02-05,DE 4SM ATE 8SM,27.86
44447,16,12,0,52,SIM,PROSPECT,M,1989-05-18,DE 8SM ATE 14SM,32.58
342630,1,1,1,0,NAO,PROSPECT,F,1936-07-01,DE 8SM ATE 14SM,85.49
102075,0,13,10,0,NAO,PROSPECT,F,1992-12-20,DE 4SM ATE 8SM,28.98
205070,0,1,1,0,NAO,PROSPECT,F,1984-03-27,DE 4SM ATE 8SM,37.72
147606,46,29,10,0,NAO,PROSPECT,M,1980-08-30,ACIMA DE 25SM,41.30
176578,2,6,6,0,NAO,PROSPECT,F,1975-09-16,DE 4SM ATE 8SM,46.26
280154,1,5,5,0,NAO,PROSPECT,F,1962-10-03,DE 14SM ATE 25SM,59.22
168694,0,1,1,0,NAO,PROSPECT,M,1993-04-19,DE 4SM ATE 8SM,28.66
303165,0,1,0,0,NAO,PROSPECT,F,1969-12-07,DE 4SM ATE 8SM,52.04
222644,10,55,251,526,SIM,PROSPECT,F,1956-05-06,DE 4SM ATE 8SM,65.63
288408,0,1,2,0,NAO,PROSPECT,F,1954-09-15,DE 4SM ATE 8SM,67.27
345054,0,11,3,1,NAO,PROSPECT,M,1966-04-29,DE 3SM ATE 4SM,55.65
141834,6,30,54,0,NAO,PROSPECT,F,1984-05-01,DE 14SM ATE 25SM,37.63
212576,1,17,0,126,SIM,PROSPECT,M,1981-03-15,DE 3SM ATE 4SM,40.76
17985,0,2,3,0,NAO,PROSPECT,F,1988-11-02,DE 4SM ATE 8SM,33.12
31541,0,4,0,0,NAO,PROSPECT,F,1992-01-22,DE 3SM ATE 4SM,29.90
181253,0,6,8,2,NAO,PROSPECT,F,1957-01-26,DE 14SM ATE 25SM,64.91
121139,0,1,0,2,SIM,PROSPECT,M,1978-09-21,DE 4SM ATE 8SM,43.24
135736,0,4,4,0,NAO,PROSPECT,F,1990-06-12,DE 4SM ATE 8SM,31.51
325773,0,3,4,0,NAO,PROSPECT,M,1976-03-31,DE 8SM ATE 14SM,45.72
81789,6,51,272,454,SIM,PROSPECT,M,1981-11-27,DE 4SM ATE 8SM,40.06
178341,1,2,2,0,NAO,PROSPECT,F,1982-05-31,DE 14SM ATE 25SM,39.55
344475,0,7,0,22,SIM,PROSPECT,M,1984-01-13,DE 4SM ATE 8SM,37.93
243912,0,3,2,0,NAO,PROSPECT,F,1975-01-22,DE 8SM ATE 14SM,46.91
347744,9,35,3,205,SIM,PROSPECT,M,1981-12-11,DE 3SM ATE 4SM,40.02
341869,0,3,2,0,NAO,PROSPECT,M,1981-07-06,DE 4SM ATE 8SM,40.45
307328,17,1,1,0,NAO,PROSPECT,M,1988-07-26,DE 4SM ATE 8SM,33.39
1203,0,1,1,0,NAO,PROSPECT,M,1985-10-25,DE 14SM ATE 25SM,36.14
59924,10,19,24,0,NAO,PROSPECT,M,1986-07-31,DE 4SM ATE 8SM,35.38
283592,0,2,0,2,NAO,PROSPECT,M,1981-03-15,DE 8SM ATE 14SM,40.76
215878,5,17,23,0,NAO,PROSPECT,F,1952-05-19,DE 8SM ATE 14SM,69.60
302943,4,12,15,26,NAO,PROSPECT,F,1982-02-03,DE 14SM ATE 25SM,39.87
145657,0,4,4,0,NAO,PROSPECT,M,1976-07-04,DE 4SM ATE 8SM,45.46
359437,30,38,3,207,SIM,PROSPECT,F,1955-01-16,DE 3SM ATE 4SM,66.94
122603,50,25,22,44,NAO,PROSPECT,M,1949-06-24,DE 4SM ATE 8SM,72.51
156989,0,3,2,0,NAO,PROSPECT,F,1982-10-17,DE 3SM ATE 4SM,39.17
275659,0,55,116,210,NAO,PROSPECT,M,1962-02-22,DE 3SM ATE 4SM,59.83
11860,21,20,9,2,NAO,PROSPECT,M,1958-12-19,DE 4SM ATE 8SM,63.01
244454,0,1,2,0,NAO,PROSPECT,F,1952-07-07,DE 4SM ATE 8SM,69.47
174925,0,60,268,360,SIM,PROSPECT,M,1980-10-09,DE 14SM ATE 25SM,41.19
159018,0,5,6,0,NAO,PROSPECT,M,1980-04-30,DE 8SM ATE 14SM,41.63
43371,8,58,2,464,SIM,PROSPECT,M,1981-01-12,DE 4SM ATE 8SM,40.93
104391,0,12,8,0,NAO,PROSPECT,M,1984-03-29,DE 3SM ATE 4SM,37.72
300309,0,1,0,2,NAO,PROSPECT,F,1964-01-10,DE 4SM ATE 8SM,57.95
41255,0,4,5,0,NAO,PROSPECT,F,1971-02-16,DE 3SM ATE 4SM,50.84
352956,2,41,66,144,NAO,PROSPECT,M,2000-01-01,DE 4SM ATE 8SM,21.95
128172,0,28,130,83,SIM,PROSPECT,F,1961-04-17,DE 4SM ATE 8SM,60.68
11682,10,12,9,10,NAO,PROSPECT,M,1990-09-19,DE 2SM ATE 3SM,31.24
3747,0,3,3,0,NAO,PROSPECT,F,1985-05-09,DE 4SM ATE 8SM,36.61
184727,0,2,2,0,NAO,PROSPECT,M,1989-02-23,DE 14SM ATE 25SM,32.81
329219,1,3,5,0,NAO,PROSPECT,F,1984-05-09,DE 4SM ATE 8SM,37.61
54412,15,21,15,1,NAO,PROSPECT,M,1978-08-12,DE 4SM ATE 8SM,43.35
32789,0,13,11,14,SIM,PROSPECT,F,1996-07-02,DE 8SM ATE 14SM,25.45
155505,4,41,6,260,SIM,PROSPECT,M,1988-10-25,DE 4SM ATE 8SM,33.14
7684,2,5,6,0,NAO,PROSPECT,F,1985-09-29,DE 8SM ATE 14SM,36.21
343474,1,20,7,0,NAO,PROSPECT,M,1978-09-18,DE 4SM ATE 8SM,43.25
155227,6,17,26,0,NAO,PROSPECT,M,1967-01-08,DE 14SM ATE 25SM,54.95
80176,0,24,7,0,NAO,PROSPECT,F,2001-02-01,DE 3SM ATE 4SM,20.86
206356,0,2,3,1,NAO,PROSPECT,F,1992-01-10,DE 3SM ATE 4SM,29.93
328648,2,32,16,52,NAO,PROSPECT,M,1965-02-12,DE 8SM ATE 14SM,56.86
184212,0,1,2,0,NAO,PROSPECT,M,1948-03-03,DE 4SM ATE 8SM,73.81
271047,8,48,984,122,SIM,PROSPECT,F,1955-07-20,DE 14SM ATE 25SM,66.43
350458,6,2,0,1,SIM,PROSPECT,M,1950-09-22,DE 8SM ATE 14SM,71.26
114350,0,4,1,5,NAO,PROSPECT,M,1998-04-11,DE 3SM ATE 4SM,23.67
118330,0,1,0,0,NAO,PROSPECT,M,1971-10-10,DE 4SM ATE 8SM,50.20
297887,0,1,2,0,NAO,PROSPECT,M,1971-05-27,DE 8SM ATE 14SM,50.57
112047,0,53,386,148,SIM,PROSPECT,I,1980-11-05,DE 3SM ATE 4SM,41.12
193784,7,22,37,16,SIM,PROSPECT,M,1931-08-26,DE 4SM ATE 8SM,90.35
303598,0,2,2,0,NAO,PROSPECT,M,1984-11-11,DE 2SM ATE 3SM,37.10
204412,0,2,3,0,NAO,PROSPECT,M,1975-11-12,DE 4SM ATE 8SM,46.10
177689,0,2,2,0,NAO,PROSPECT,F,1959-07-03,DE 14SM ATE 25SM,62.47
8307,2,36,58,124,SIM,PROSPECT,F,1966-09-07,DE 4SM ATE 8SM,55.29
224832,1,5,5,0,NAO,PROSPECT,F,1962-11-26,DE 4SM ATE 8SM,59.07
229604,22,21,16,0,NAO,PROSPECT,M,1961-09-29,DE 8SM ATE 14SM,60.23
61670,10,43,0,411,SIM,PROSPECT,F,1980-03-07,DE 14SM ATE 25SM,41.78
283516,4,11,4,12,SIM,PROSPECT,M,1974-01-22,DE 8SM ATE 14SM,47.91
125633,10,3,1,0,NAO,PROSPECT,M,1977-01-26,DE 4SM ATE 8SM,44.89
194827,0,37,79,0,NAO,PROSPECT,F,1993-12-05,DE 8SM ATE 14SM,28.03
61128,0,56,266,446,SIM,PROSPECT,M,1971-03-24,DE 4SM ATE 8SM,50.74
196487,0,1,1,0,NAO,PROSPECT,M,1978-01-23,DE 3SM ATE 4SM,43.90
81613,6,5,10,0,NAO,PROSPECT,F,1982-05-18,DE 4SM ATE 8SM,39.58
296797,0,1,1,0,NAO,PROSPECT,M,1963-01-11,DE 4SM ATE 8SM,58.95
364832,4,10,3,8,NAO,PROSPECT,F,1978-03-17,DE 4SM ATE 8SM,43.76
359150,0,60,604,934,SIM,PROSPECT,M,1969-06-16,DE 3SM ATE 4SM,52.51
247294,4,1,1,0,NAO,PROSPECT,M,1986-03-22,DE 8SM ATE 14SM,35.74
277948,0,3,2,0,NAO,PROSPECT,M,1983-11-23,DE 8SM ATE 14SM,38.07
281803,42,60,0,325,SIM,PROSPECT,M,1989-07-29,DE 3SM ATE 4SM,32.38
172391,0,8,0,24,SIM,PROSPECT,M,1976-12-16,DE 8SM ATE 14SM,45.01
185797,0,5,2,6,NAO,PROSPECT,F,1978-11-05,DE 8SM ATE 14SM,43.12
354140,1,52,255,342,SIM,PROSPECT,F,1974-05-16,DE 8SM ATE 14SM,47.60
147098,0,3,2,1,NAO,PROSPECT,M,1986-06-14,DE 3SM ATE 4SM,35.51
74979,0,3,3,0,NAO,PROSPECT,F,1995-06-05,DE 8SM ATE 14SM,26.53
325432,0,10,4,0,NAO,PROSPECT,M,1980-04-30,DE 8SM ATE 14SM,41.63
290956,0,4,3,1,NAO,PROSPECT,F,1984-06-08,DE 4SM ATE 8SM,37.52
278811,0,3,3,0,NAO,PROSPECT,M,1970-12-17,DE 3SM ATE 4SM,51.01
179133,0,5,6,0,NAO,PROSPECT,F,1978-04-26,DE 4SM ATE 8SM,43.65
283285,6,8,5,0,NAO,PROSPECT,M,1959-08-15,DE 4SM ATE 8SM,62.36
93603,6,57,290,749,SIM,PROSPECT,F,1952-08-24,DE 8SM ATE 14SM,69.34
277272,34,32,0,180,SIM,PROSPECT,M,1962-01-30,DE 4SM ATE 8SM,59.89
30537,2,10,7,0,NAO,PROSPECT,F,1980-10-23,DE 8SM ATE 14SM,41.15
53846,0,6,4,0,NAO,PROSPECT,F,1949-06-27,DE 3SM ATE 4SM,72.50
247905,0,13,25,0,NAO,PROSPECT,M,1973-11-19,DE 14SM ATE 25SM,48.08
61588,0,57,413,573,SIM,PROSPECT,F,1979-12-02,DE 3SM ATE 4SM,42.04
365335,0,3,1,0,NAO,PROSPECT,F,1985-03-20,DE 8SM ATE 14SM,36.74
111088,2,2,4,0,NAO,PROSPECT,M,1995-10-07,DE 3SM ATE 4SM,26.19
51712,13,21,35,2,NAO,PROSPECT,M,1983-06-10,DE 4SM ATE 8SM,38.52
220860,0,20,1,40,NAO,PROSPECT,M,1984-03-01,DE 4SM ATE 8SM,37.80
325143,0,6,6,0,NAO,PROSPECT,M,1984-02-04,DE 8SM ATE 14SM,37.87
7068,2,5,0,7,SIM,PROSPECT,M,1979-07-12,DE 4SM ATE 8SM,42.44
140441,0,45,107,4,NAO,PROSPECT,F,1976-11-24,DE 4SM ATE 8SM,45.07
8136,2,8,0,22,SIM,PROSPECT,M,1982-03-04,DE 3SM ATE 4SM,39.79
300635,0,55,349,88,SIM,PROSPECT,M,1975-10-24,DE 4SM ATE 8SM,46.15
3915,0,1,1,2,NAO,PROSPECT,M,1990-09-17,DE 3SM ATE 4SM,31.24
257367,0,54,247,174,NAO,PROSPECT,M,1982-07-17,DE 4SM ATE 8SM,39.42
193866,0,2,2,0,NAO,PROSPECT,F,1983-08-21,DE 14SM ATE 25SM,38.32
344646,0,2,3,0,NAO,PROSPECT,F,1986-06-11,DE 4SM ATE 8SM,35.52
273526,0,2,2,0,NAO,PROSPECT,M,1982-06-11,DE 4SM ATE 8SM,39.52
36291,3,1,1,0,NAO,PROSPECT,F,1971-08-22,DE 3SM ATE 4SM,50.33
23617,0,2,0,0,NAO,PROSPECT,F,1984-07-02,DE 4SM ATE 8SM,37.46
70861,0,2,1,0,NAO,PROSPECT,F,1991-02-04,DE 4SM ATE 8SM,30.86
166578,0,35,7,64,NAO,PROSPECT,M,1987-06-08,DE 4SM ATE 8SM,34.52
237973,0,15,5,2,NAO,PROSPECT,M,1984-04-21,DE 4SM ATE 8SM,37.66
342746,0,2,2,0,NAO,PROSPECT,M,1965-08-26,DE 8SM ATE 14SM,56.32
65369,0,4,5,0,NAO,PROSPECT,F,1990-12-22,DE 4SM ATE 8SM,30.98
65360,30,14,12,2,NAO,PROSPECT,M,1980-08-09,DE 4SM ATE 8SM,41.36
194724,30,11,14,0,NAO,PROSPECT,M,1969-02-07,DE 3SM ATE 4SM,52.87
344782,0,12,17,0,NAO,PROSPECT,F,1992-04-28,DE 3SM ATE 4SM,29.63
96014,0,11,4,0,NAO,PROSPECT,F,1979-03-20,DE 8SM ATE 14SM,42.75
339134,0,13,15,0,NAO,PROSPECT,F,1991-07-09,DE 8SM ATE 14SM,30.44
81148,4,20,22,0,NAO,PROSPECT,F,1994-06-07,DE 4SM ATE 8SM,27.52
194923,0,3,3,2,NAO,PROSPECT,M,1962-02-13,DE 8SM ATE 14SM,59.86
95122,4,14,0,21,SIM,PROSPECT,M,1983-06-24,DE 14SM ATE 25SM,38.48
172892,4,33,0,334,SIM,PROSPECT,F,1993-06-13,DE 4SM ATE 8SM,28.51
179206,47,55,24,186,NAO,PROSPECT,F,1956-12-16,DE 8SM ATE 14SM,65.02
222999,0,10,12,56,SIM,PROSPECT,M,1983-04-29,DE 14SM ATE 25SM,38.64
204138,0,6,7,0,NAO,PROSPECT,M,1979-02-16,DE 3SM ATE 4SM,42.84
303843,7,5,0,31,SIM,PROSPECT,F,1979-01-01,DE 4SM ATE 8SM,42.96
215482,84,24,12,3,NAO,PROSPECT,F,1964-08-03,DE 4SM ATE 8SM,57.38
215101,894,40,206,69,NAO,PROSPECT,F,1986-12-31,DE 4SM ATE 8SM,34.96
120225,0,5,4,0,NAO,PROSPECT,M,1974-09-29,DE 8SM ATE 14SM,47.22
62530,0,18,37,0,NAO,PROSPECT,M,1981-09-03,DE 4SM ATE 8SM,40.29
81232,0,2,4,0,NAO,PROSPECT,M,1983-01-10,ACIMA DE 25SM,38.94
125348,0,6,0,0,NAO,PROSPECT,M,1976-04-20,DE 4SM ATE 8SM,45.66
361886,0,2,2,0,NAO,PROSPECT,M,2000-01-01,DE 4SM ATE 8SM,21.95
215422,43,48,0,362,SIM,PROSPECT,M,1965-10-04,DE 4SM ATE 8SM,56.21
354982,0,57,214,447,SIM,PROSPECT,F,1978-10-22,ACIMA DE 25SM,43.16
182521,12,7,13,1,NAO,PROSPECT,M,1980-11-23,DE 4SM ATE 8SM,41.07
74921,1,19,46,1,NAO,PROSPECT,M,1956-12-15,DE 3SM ATE 4SM,65.02
217251,0,1,0,0,NAO,PROSPECT,M,1939-03-16,DE 2SM ATE 3SM,82.79
245894,0,11,12,1,NAO,PROSPECT,M,1990-08-24,DE 3SM ATE 4SM,31.31
273828,1,6,5,3,NAO,PROSPECT,F,1951-03-08,DE 3SM ATE 4SM,70.80
125223,8,13,12,4,NAO,PROSPECT,F,1987-10-21,DE 4SM ATE 8SM,34.15
166366,3,6,5,3,NAO,PROSPECT,M,1987-04-18,DE 8SM ATE 14SM,34.66
276088,0,1,0,0,NAO,PROSPECT,M,1968-05-12,DE 8SM ATE 14SM,53.61
15101,0,60,426,187,NAO,PROSPECT,F,1982-09-27,DE 8SM ATE 14SM,39.22
331597,0,1,1,0,NAO,PROSPECT,M,1990-11-06,DE 3SM ATE 4SM,31.11
54341,2,12,7,15,NAO,PROSPECT,F,1985-06-15,DE 4SM ATE 8SM,36.51
340825,2,35,9,63,NAO,PROSPECT,I,1945-01-02,DE 8SM ATE 14SM,76.98
242378,0,2,2,0,NAO,PROSPECT,F,1974-12-08,DE 8SM ATE 14SM,47.03
285335,0,13,15,5,NAO,PROSPECT,F,1983-10-25,ACIMA DE 25SM,38.15
288479,0,2,0,0,NAO,PROSPECT,M,1961-09-07,DE 4SM ATE 8SM,60.29
50414,0,3,4,0,NAO,PROSPECT,F,1982-08-10,DE 4SM ATE 8SM,39.35
347890,0,55,314,18,NAO,PROSPECT,F,1970-07-14,DE 4SM ATE 8SM,51.44
118417,0,6,6,0,NAO,PROSPECT,M,1986-10-04,DE 8SM ATE 14SM,35.20
145011,0,26,69,9,NAO,PROSPECT,M,1960-06-29,DE 14SM ATE 25SM,61.48
321938,2,5,4,14,SIM,PROSPECT,F,1966-03-14,DE 3SM ATE 4SM,55.77
181291,3,32,42,0,NAO,PROSPECT,F,1959-11-07,DE 4SM ATE 8SM,62.13
212494,0,55,116,352,SIM,PROSPECT,M,1961-04-14,DE 3SM ATE 4SM,60.69
135280,8,25,36,0,NAO,PROSPECT,F,1972-08-14,DE 4SM ATE 8SM,49.35
170015,10,21,0,32,SIM,PROSPECT,F,2000-01-01,DE 14SM ATE 25SM,21.95
38738,0,2,3,0,NAO,PROSPECT,M,1976-02-19,DE 8SM ATE 14SM,45.83
184896,0,5,3,0,NAO,PROSPECT,M,1987-03-01,DE 8SM ATE 14SM,34.80
299411,0,13,20,0,NAO,PROSPECT,M,1985-01-05,DE 8SM ATE 14SM,36.95
142706,0,10,19,0,NAO,PROSPECT,F,1988-04-19,DE 4SM ATE 8SM,33.66
363801,0,2,0,6,SIM,PROSPECT,M,1950-01-04,DE 2SM ATE 3SM,71.97
366015,0,1,1,0,NAO,PROSPECT,M,1960-09-22,ACIMA DE 25SM,61.25
365635,167,60,0,2963,SIM,PROSPECT,M,1958-06-03,DE 4SM ATE 8SM,63.56
281929,1,18,0,37,SIM,PROSPECT,M,1983-04-17,DE 8SM ATE 14SM,38.67
239988,0,34,98,136,SIM,PROSPECT,M,1953-12-03,DE 4SM ATE 8SM,68.06
235531,0,3,0,3,NAO,PROSPECT,M,1991-10-14,DE 8SM ATE 14SM,30.17
65968,36,31,35,36,SIM,PROSPECT,M,1964-10-04,DE 8SM ATE 14SM,57.21
45,0,11,18,0,NAO,PROSPECT,M,1987-01-14,DE 4SM ATE 8SM,34.92
67809,0,1,1,0,NAO,PROSPECT,M,1983-02-01,DE 8SM ATE 14SM,38.87
213111,32,20,16,0,NAO,PROSPECT,M,1980-08-04,DE 14SM ATE 25SM,41.37
226895,0,57,87,391,SIM,PROSPECT,M,1983-04-28,DE 4SM ATE 8SM,38.64
94233,10,54,6,131,NAO,PROSPECT,M,1970-05-10,DE 4SM ATE 8SM,51.61
67030,0,23,0,55,SIM,PROSPECT,M,1974-12-01,DE 3SM ATE 4SM,47.05
295046,8,8,17,0,NAO,PROSPECT,F,1975-10-24,DE 3SM ATE 4SM,46.15
70478,0,1,0,0,NAO,PROSPECT,M,1960-04-19,DE 3SM ATE 4SM,61.68
330755,141,35,0,223,SIM,PROSPECT,I,1955-01-07,DE 4SM ATE 8SM,66.96
352112,76,23,14,4,NAO,PROSPECT,M,1966-12-14,DE 14SM ATE 25SM,55.02
28029,7,7,0,20,SIM,PROSPECT,M,1958-10-22,DE 8SM ATE 14SM,63.17
191479,2,4,6,0,NAO,PROSPECT,M,1976-11-30,DE 3SM ATE 4SM,45.05
166478,3,10,2,30,SIM,PROSPECT,M,1991-01-15,DE 3SM ATE 4SM,30.92
70034,7,5,3,10,NAO,PROSPECT,M,1957-04-22,DE 14SM ATE 25SM,64.67
116434,0,24,38,0,NAO,PROSPECT,F,1939-07-22,DE 8SM ATE 14SM,82.44
224196,0,1,0,0,NAO,PROSPECT,M,1977-10-06,DE 4SM ATE 8SM,44.20
252664,0,23,13,0,NAO,PROSPECT,M,1952-01-12,DE 4SM ATE 8SM,69.95
7473,0,51,102,106,NAO,PROSPECT,M,1961-01-05,DE 4SM ATE 8SM,60.96
269216,0,1,1,0,NAO,PROSPECT,F,1976-08-20,DE 8SM ATE 14SM,45.33
324421,0,11,6,0,NAO,PROSPECT,M,1964-06-05,DE 4SM ATE 8SM,57.55
269723,0,60,334,206,SIM,PROSPECT,F,1972-03-25,DE 8SM ATE 14SM,49.74
45236,0,1,1,0,NAO,PROSPECT,M,1977-07-17,ACIMA DE 25SM,44.42
98054,0,13,6,0,NAO,PROSPECT,F,1989-09-19,ACIMA DE 25SM,32.24
261271,0,38,58,0,NAO,PROSPECT,M,1974-07-13,DE 2SM ATE 3SM,47.44
176949,0,21,36,0,NAO,PROSPECT,M,1981-07-02,DE 14SM ATE 25SM,40.46
84950,0,1,1,0,NAO,PROSPECT,M,1961-11-21,DE 4SM ATE 8SM,60.09
78473,24,10,3,20,SIM,PROSPECT,M,1961-04-08,DE 4SM ATE 8SM,60.71
147695,1,12,16,0,NAO,PROSPECT,F,1986-07-01,DE 4SM ATE 8SM,35.46
62162,6,12,0,47,SIM,PROSPECT,M,1990-06-28,DE 3SM ATE 4SM,31.47
236395,0,8,8,0,NAO,PROSPECT,M,1982-05-25,DE 3SM ATE 4SM,39.57
182365,0,1,1,0,NAO,PROSPECT,F,1974-03-14,DE 3SM ATE 4SM,47.77
118852,8,9,0,11,SIM,PROSPECT,M,1984-03-24,DE 4SM ATE 8SM,37.73
124470,9,1,4,0,NAO,PROSPECT,F,1984-07-21,DE 4SM ATE 8SM,37.41
33413,0,1,1,0,NAO,PROSPECT,M,1986-03-14,DE 3SM ATE 4SM,35.76
64073,2,22,0,84,SIM,PROSPECT,M,2000-01-01,DE 4SM ATE 8SM,21.95
229515,6,8,6,1,NAO,PROSPECT,M,1997-11-24,DE 3SM ATE 4SM,24.05
288025,0,44,3,1,NAO,PROSPECT,F,1967-04-02,DE 4SM ATE 8SM,54.72
123102,2,2,0,0,NAO,PROSPECT,M,1937-08-12,DE 3SM ATE 4SM,84.38
338783,0,12,27,0,NAO,PROSPECT,F,1957-05-11,DE 3SM ATE 4SM,64.62
319167,5,17,0,91,SIM,PROSPECT,M,1986-08-15,DE 14SM ATE 25SM,35.34
303407,0,12,7,8,NAO,PROSPECT,M,1993-07-30,DE 14SM ATE 25SM,28.38
