ID,QT_TOTAL_HIT_PAYWALL,DIASNAVEGADOS,NOTICIASLIDAS,VISITAS_CAPA,USOU_APP
99134,0,1,1,0,NAO
114434,0,1,2,0,NAO
291742,0,1,1,0,NAO
353736,0,5,6,0,NAO
370447,0,10,17,0,NAO
51339,0,52,191,218,NAO
263616,18,18,41,0,NAO
287804,0,11,15,0,NAO
239444,0,1,1,0,NAO
294519,132,41,11,150,SIM
203325,0,1,0,0,NAO
41108,0,17,3,1,NAO
333492,0,10,2,0,NAO
71314,0,28,68,149,SIM
109693,0,1,1,0,NAO
94841,4,24,21,72,SIM
35359,0,1,1,0,NAO
350708,0,2,0,0,NAO
359941,0,3,3,1,NAO
66831,0,7,4,0,NAO
92800,1,39,328,10,NAO
214060,0,3,3,0,NAO
254249,4,10,6,0,NAO
203909,0,3,2,0,NAO
246109,0,2,1,0,NAO
200667,0,1,1,0,NAO
2583,0,1,1,0,NAO
303194,3,28,9,38,NAO
278142,1,3,2,0,NAO
274066,0,14,20,0,NAO
357777,0,2,0,0,NAO
212010,0,2,2,0,NAO
109944,0,4,2,0,NAO
111500,3,22,27,34,SIM
110689,0,57,238,253,SIM
129642,0,4,2,0,NAO
79384,0,1,2,0,NAO
91638,0,1,2,0,NAO
223690,18,7,1,49,SIM
162760,0,2,1,0,NAO
114838,0,1,1,0,NAO
31299,0,1,2,0,NAO
235267,0,3,6,0,NAO
114832,0,6,5,0,NAO
60826,0,19,25,0,NAO
72878,0,1,1,0,NAO
166174,0,60,843,403,SIM
215469,0,1,0,1,NAO
156904,18,26,0,140,SIM
167425,0,2,2,0,NAO
121580,0,1,1,0,NAO
301138,0,2,2,0,NAO
327393,0,5,4,9,SIM
361120,4,18,27,0,NAO
57558,0,4,4,0,NAO
53123,0,2,1,0,NAO
160170,0,1,0,0,NAO
145536,2,26,0,34,SIM
14718,0,2,2,0,NAO
47806,0,9,11,1,NAO
108092,0,2,2,0,NAO
17328,1,6,0,23,SIM
287163,3,6,3,0,NAO
189323,0,4,2,0,NAO
313710,0,5,5,0,NAO
118282,15,25,13,0,NAO
340045,0,1,1,0,NAO
125741,0,1,1,0,NAO
280654,0,23,24,9,NAO
320251,0,10,10,0,NAO
162709,0,4,4,0,NAO
161952,0,3,2,0,NAO
157367,0,1,1,0,NAO
4310,0,1,1,0,NAO
180608,0,2,2,0,NAO
248427,2,6,0,14,SIM
217102,0,2,0,0,NAO
175692,0,1,0,0,NAO
370406,3,13,0,21,SIM
215405,0,1,2,0,NAO
231900,0,1,0,1,NAO
298273,64,48,0,953,SIM
80309,0,15,4,0,NAO
276265,0,3,2,0,NAO
359983,0,12,13,0,NAO
352189,0,1,1,0,NAO
309277,30,29,0,248,SIM
16018,0,2,2,0,NAO
79377,0,5,14,0,NAO
355802,0,2,2,0,NAO
112882,1,10,0,13,SIM
236096,1,4,1,3,NAO
53854,0,2,2,0,NAO
330572,0,56,148,245,NAO
181035,0,13,5,0,NAO
67631,10,12,1,20,SIM
354851,2,12,0,16,SIM
341781,0,56,111,256,SIM
63990,0,32,6,60,SIM
64884,0,1,0,0,NAO
212549,98,27,13,67,NAO
48345,71,27,81,8,NAO
176506,21,29,31,0,NAO
16041,0,3,3,0,NAO
132990,1,7,17,0,NAO
200577,0,6,8,0,NAO
228660,0,13,6,27,NAO
164095,0,5,7,0,NAO
353818,0,11,15,0,NAO
225252,8,29,0,121,SIM
292899,0,6,4,0,NAO
329341,8,23,10,41,SIM
246594,0,1,1,0,NAO
136155,0,1,0,1,SIM
17955,0,2,2,0,NAO
256389,0,5,4,0,NAO
208972,0,26,7,35,NAO
350970,0,8,2,11,NAO
153722,0,16,21,59,SIM
223915,16,23,11,39,SIM
290165,25,17,18,40,NAO
361415,0,10,13,0,NAO
122133,0,6,4,0,NAO
262635,3,26,35,0,NAO
293144,0,1,1,0,NAO
220253,1,14,27,29,SIM
23120,192,35,0,283,SIM
275404,0,6,3,0,NAO
234641,0,1,0,0,NAO
149803,3,11,23,0,NAO
310904,0,56,383,222,SIM
161925,7,2,0,26,SIM
53202,0,5,5,0,NAO
297090,0,1,2,0,NAO
273899,0,3,1,0,NAO
24939,0,39,99,155,SIM
18370,20,31,13,49,NAO
315918,0,14,15,0,NAO
240653,0,1,1,0,NAO
46044,0,12,16,0,NAO
119297,0,2,1,0,NAO
366398,0,3,4,0,NAO
236472,0,3,0,0,NAO
258377,0,1,2,0,NAO
162259,0,4,4,0,NAO
356734,0,2,1,0,NAO
235329,24,39,21,112,NAO
6323,0,9,7,0,NAO
352582,1,7,6,0,NAO
90449,0,10,8,0,NAO
42969,0,2,2,0,NAO
305332,2,4,5,0,NAO
232043,15,49,25,84,NAO
304692,2,26,39,0,NAO
58616,10,17,14,0,NAO
311695,1,3,4,0,NAO
353066,0,1,0,0,NAO
121071,0,1,1,0,NAO
17767,36,34,17,1,NAO
230778,16,15,0,18,SIM
103470,0,8,5,2,NAO
111547,0,3,2,0,NAO
45961,0,4,2,0,NAO
19200,0,2,0,0,NAO
223011,25,41,24,0,NAO
369874,0,1,1,0,NAO
315996,5,51,21,66,NAO
219676,0,3,2,0,NAO
269795,0,1,1,0,NAO
199227,0,1,0,0,NAO
111843,0,5,4,0,NAO
220452,0,7,9,0,NAO
30456,30,34,66,0,NAO
289558,0,5,10,0,NAO
206579,0,13,6,2,NAO
272123,2,7,0,17,SIM
89061,0,3,3,0,NAO
253883,0,11,12,0,NAO
353149,0,4,1,0,NAO
72364,0,8,1,7,NAO
192083,0,3,2,0,NAO
76606,0,8,9,0,NAO
150379,0,17,22,0,NAO
325623,0,35,183,16,NAO
152226,12,7,3,0,NAO
149139,0,13,7,4,NAO
11159,0,1,1,0,NAO
179030,0,27,40,0,NAO
63324,0,4,3,0,NAO
94254,24,16,0,20,SIM
324917,8,16,2,49,SIM
212078,39,48,0,747,SIM
7957,0,1,2,0,NAO
176583,0,6,0,25,SIM
333275,32,15,0,66,SIM
360669,0,24,40,1,NAO
118650,0,1,1,0,NAO
239403,92,11,6,0,NAO
31939,0,17,38,0,NAO
326177,0,21,32,6,NAO
259932,8,7,4,0,NAO
53103,0,2,3,0,NAO
305122,180,24,17,0,NAO
9495,0,3,1,1,NAO
59901,0,7,2,0,NAO
284910,0,2,5,0,NAO
290922,7,23,0,35,SIM
370544,0,2,2,0,NAO
249965,0,4,5,1,NAO
188113,1,7,6,0,NAO
34896,14,4,3,5,SIM
234669,0,1,1,0,NAO
94170,0,1,0,0,NAO
191946,30,13,0,71,SIM
162540,0,37,89,55,NAO
336134,0,3,4,0,NAO
339184,0,5,6,0,NAO
47464,0,3,1,0,NAO
26583,0,2,1,0,NAO
267067,0,21,120,0,NAO
310344,6,11,11,4,NAO
239080,0,5,7,0,NAO
33784,19,39,21,93,NAO
361877,0,54,279,216,NAO
35505,0,2,4,0,NAO
177156,0,3,4,0,NAO
351644,0,1,1,0,NAO
224318,0,19,23,5,SIM
356113,0,1,3,0,NAO
113629,0,11,8,2,NAO
190344,8,10,0,34,SIM
296310,0,6,5,0,NAO
123356,0,1,0,0,NAO
39925,0,2,4,0,NAO
212253,0,38,120,69,SIM
232397,0,4,4,0,NAO
75738,24,28,0,194,SIM
56929,0,3,2,0,NAO
166329,0,2,1,0,NAO
159096,0,1,1,0,NAO
79735,0,1,1,0,NAO
120968,0,1,0,0,NAO
174796,70,39,55,173,SIM
5377,18,15,0,29,SIM
115821,0,4,4,0,NAO
99975,2,9,6,1,NAO
274499,0,1,1,0,NAO
98595,0,3,0,0,NAO
127500,0,2,0,2,NAO
278346,2,27,17,42,SIM
32494,3,7,0,33,SIM
42636,1,10,12,3,NAO
308684,28,54,0,233,SIM
209587,18,17,4,34,SIM
310946,2,15,0,44,SIM
218170,0,3,3,0,NAO
22687,0,1,1,0,NAO
171582,6,5,0,15,SIM
2757,0,16,6,3,NAO
47021,23,51,168,259,SIM
253843,0,1,3,0,NAO
342538,8,12,11,0,NAO
120291,0,3,3,0,NAO
120720,4,12,17,0,NAO
270723,194,21,20,10,NAO
349683,0,9,7,0,NAO
177583,0,6,10,0,NAO
339773,1,7,4,1,NAO
353950,0,59,1012,1390,SIM
362751,1,5,7,0,NAO
329295,0,2,2,0,NAO
231553,0,5,9,0,NAO
221423,0,2,2,0,NAO
83209,11,11,10,0,NAO
177620,0,2,2,0,NAO
51184,0,13,20,0,NAO
153945,0,22,34,2,NAO
120068,0,8,5,0,NAO
306131,1,5,8,0,NAO
365984,0,27,6,42,NAO
358965,28,47,4,103,SIM
8677,0,16,7,0,NAO
240173,0,16,0,20,NAO
299158,0,5,5,0,NAO
107571,0,1,0,1,SIM
98676,14,16,3,60,SIM
29844,0,13,20,0,NAO
272407,6,38,102,101,SIM
24991,0,56,349,23,SIM
102671,0,7,12,0,NAO
49624,1,8,0,42,SIM
249784,0,1,2,0,NAO
212060,0,8,3,3,NAO
40733,4,5,8,0,NAO
81604,0,1,1,0,NAO
41254,2,2,2,0,NAO
110681,15,34,16,0,NAO
222896,0,2,2,0,NAO
182163,0,59,537,2035,SIM
344263,37,31,67,0,NAO
215951,0,50,105,328,SIM
186470,146,58,0,749,SIM
179523,2,3,0,7,SIM
201936,0,1,1,0,NAO
20431,1,18,7,37,SIM
242299,0,4,3,0,NAO
281793,0,1,1,0,NAO
180148,0,3,0,3,SIM
100196,3,1,0,0,NAO
319836,0,1,1,0,NAO
157734,0,1,1,0,NAO
115257,0,1,1,0,NAO
171953,3,12,2,94,SIM
86045,0,10,3,2,NAO
128415,7,26,42,0,NAO
113898,14,26,20,61,NAO
59838,0,8,15,0,NAO
116782,0,8,15,0,NAO
106049,0,8,3,0,NAO
174611,3,2,0,10,SIM
207772,0,2,1,0,NAO
277486,0,9,10,0,NAO
344209,0,2,0,3,NAO
125033,0,10,14,0,NAO
275218,0,4,3,0,NAO
14653,5,25,28,24,SIM
23269,0,6,4,0,NAO
99460,0,1,1,0,NAO
213906,8,1,0,4,SIM
22125,0,4,7,0,NAO
197198,38,59,0,828,SIM
45672,0,1,1,0,NAO
63103,0,1,0,0,NAO
173458,0,10,3,0,NAO
242509,0,1,2,0,NAO
98883,0,1,1,0,NAO
2307,0,1,1,0,NAO
110487,0,10,4,9,NAO
269848,0,7,0,1,NAO
109398,0,1,1,0,NAO
87745,0,1,1,0,NAO
348026,0,1,1,0,NAO
217266,0,3,0,11,SIM
57270,0,1,1,0,NAO
31349,0,53,135,226,SIM
204430,0,1,1,0,NAO
214992,1,4,8,0,NAO
267576,1,20,99,79,SIM
345852,4,27,0,100,SIM
363187,0,2,3,0,NAO
335442,0,2,1,0,NAO
57448,81,33,13,2,NAO
20906,0,1,1,0,NAO
284019,0,6,5,0,NAO
229892,6,26,0,211,SIM
72209,0,1,3,0,NAO
170144,0,4,3,0,NAO
298495,0,7,8,0,NAO
294833,0,6,6,0,NAO
121573,0,1,1,0,NAO
25348,0,1,1,0,NAO
56831,7,15,10,13,SIM
37874,2,2,0,6,SIM
336274,0,16,8,0,NAO
302849,0,33,51,0,NAO
367080,3,5,0,12,SIM
2611,32,21,0,42,SIM
227041,6,22,40,0,NAO
246147,0,1,1,0,NAO
201201,0,1,1,0,NAO
133821,0,26,49,0,NAO
343255,0,1,1,0,NAO
295490,1,21,20,0,NAO
362546,0,1,1,0,NAO
44447,16,12,0,52,SIM
37364,0,9,8,0,NAO
168901,0,1,0,0,NAO
141197,0,2,0,9,SIM
206110,14,42,0,206,SIM
230655,4,17,20,0,NAO
342630,1,1,1,0,NAO
12607,12,15,10,29,NAO
258038,0,29,9,45,NAO
102075,0,13,10,0,NAO
205070,0,1,1,0,NAO
101744,14,7,0,26,SIM
19400,19,28,0,151,SIM
205642,13,28,4,45,SIM
147606,46,29,10,0,NAO
6506,0,2,2,0,NAO
326267,2,21,0,38,SIM
75889,11,23,8,48,SIM
96388,1,7,2,20,SIM
54228,2,27,36,0,NAO
113983,0,15,18,2,NAO
197754,3,11,10,1,NAO
137211,2,3,0,33,SIM
273322,7,6,3,6,NAO
235485,0,1,1,0,NAO
258461,34,29,0,41,SIM
170804,0,2,3,0,NAO
20145,86,56,0,176,SIM
85975,3,2,4,0,NAO
283090,0,1,0,2,NAO
138881,0,16,7,0,NAO
176578,2,6,6,0,NAO
280154,1,5,5,0,NAO
168694,0,1,1,0,NAO
248933,14,31,0,86,SIM
117339,0,9,17,0,NAO
340951,1,40,0,69,SIM
204667,0,6,7,0,NAO
281372,0,2,1,0,NAO
128952,0,4,4,0,NAO
139161,0,1,1,0,NAO
8592,2,12,14,0,NAO
303165,0,1,0,0,NAO
344223,0,14,19,0,NAO
246483,0,5,5,0,NAO
235720,0,2,0,2,NAO
306392,2,1,6,0,NAO
358990,12,5,0,10,SIM
148747,0,6,6,0,NAO
342779,12,48,6,178,SIM
47590,0,2,3,0,NAO
255751,2,2,0,15,SIM
14544,0,6,5,0,NAO
222644,10,55,251,526,SIM
309493,0,5,0,29,SIM
288408,0,1,2,0,NAO
187264,29,30,0,155,SIM
345054,0,11,3,1,NAO
141834,6,30,54,0,NAO
48262,0,1,1,0,NAO
189336,0,12,12,0,NAO
350198,4,3,3,0,NAO
275785,0,11,12,0,NAO
317471,0,25,42,0,NAO
260250,0,11,12,0,NAO
345179,6,5,7,0,NAO
212576,1,17,0,126,SIM
35383,34,31,0,33,SIM
180910,0,1,1,0,NAO
191325,52,30,12,20,NAO
327391,2,27,4,43,NAO
43536,0,5,5,0,NAO
112374,0,2,4,0,NAO
249103,0,2,2,0,NAO
106715,0,1,1,0,NAO
288952,0,3,1,0,NAO
73989,0,1,1,0,NAO
17985,0,2,3,0,NAO
31541,0,4,0,0,NAO
181253,0,6,8,2,NAO
121139,0,1,0,2,SIM
111741,16,19,19,0,NAO
200496,11,14,0,69,SIM
216927,0,8,4,0,NAO
135736,0,4,4,0,NAO
32541,1,23,36,3,SIM
56577,0,4,6,7,NAO
73559,0,2,2,0,NAO
73178,0,1,0,0,NAO
325773,0,3,4,0,NAO
91823,3,16,0,19,SIM
306887,25,31,0,118,SIM
81789,6,51,272,454,SIM
307256,19,19,10,1,SIM
178341,1,2,2,0,NAO
344475,0,7,0,22,SIM
151277,3,11,18,0,NAO
23470,0,1,1,0,NAO
243912,0,3,2,0,NAO
334145,0,3,3,0,NAO
259285,0,5,5,0,NAO
186851,0,5,28,12,SIM
21290,16,11,0,54,SIM
252579,0,2,0,2,NAO
352271,0,8,8,0,NAO
145576,2,20,25,0,NAO
175623,0,2,4,1,NAO
214556,1,6,6,0,NAO
347744,9,35,3,205,SIM
316404,0,1,1,0,NAO
264429,0,1,2,0,NAO
41533,1,9,8,0,NAO
59973,2,8,10,0,NAO
341869,0,3,2,0,NAO
211627,0,19,24,60,SIM
297934,3,8,8,1,NAO
103515,12,4,4,2,NAO
156265,0,2,2,0,NAO
97779,42,18,22,0,NAO
260124,0,7,7,0,NAO
307328,17,1,1,0,NAO
6811,0,1,1,0,NAO
274095,0,4,5,0,NAO
146124,0,3,2,0,NAO
333838,48,39,16,92,NAO
170730,26,13,0,65,SIM
345688,8,32,214,8,NAO
227383,9,27,26,0,NAO
18397,0,1,0,0,NAO
368449,0,1,0,0,NAO
361049,0,3,0,0,NAO
109776,0,9,7,0,NAO
7837,37,37,0,183,SIM
139459,0,1,2,0,NAO
181992,2,3,3,2,NAO
142937,0,6,6,1,NAO
198271,17,29,0,83,SIM
207344,0,1,1,0,NAO
328092,0,1,1,0,NAO
1203,0,1,1,0,NAO
26227,16,29,0,57,SIM
151769,2,5,5,0,NAO
255267,0,2,2,0,NAO
290023,0,1,1,0,NAO
188958,0,2,2,0,NAO
59924,10,19,24,0,NAO
283592,0,2,0,2,NAO
215878,5,17,23,0,NAO
246915,21,30,14,66,NAO
230446,46,20,10,0,NAO
295159,0,3,2,0,NAO
321032,4,24,41,0,NAO
244293,0,2,2,0,NAO
47562,0,1,2,0,NAO
16159,2,10,0,38,SIM
43814,0,3,2,0,NAO
369154,0,9,10,0,NAO
206686,0,6,7,0,NAO
302943,4,12,15,26,NAO
267118,0,6,4,1,NAO
83499,0,5,10,0,NAO
337378,0,6,2,0,NAO
145657,0,4,4,0,NAO
40328,0,11,13,0,NAO
359437,30,38,3,207,SIM
122603,50,25,22,44,NAO
156989,0,3,2,0,NAO
118932,0,1,1,0,NAO
268295,103,51,15,199,NAO
217038,43,14,0,36,SIM
133841,2,5,4,0,NAO
131956,0,10,8,2,NAO
275659,0,55,116,210,NAO
320245,0,5,7,0,NAO
11860,21,20,9,2,NAO
75786,4,3,5,0,NAO
245321,0,5,6,0,NAO
337637,0,3,1,0,NAO
316611,0,1,0,3,NAO
297310,0,3,4,0,NAO
351048,0,3,2,0,NAO
198545,16,17,5,2,NAO
6288,0,2,2,0,NAO
82196,1,8,3,16,NAO
105510,0,2,2,0,NAO
50862,16,13,0,28,SIM
244454,0,1,2,0,NAO
1013,0,3,1,0,NAO
240548,0,1,1,0,NAO
320793,0,9,5,10,SIM
339178,5,10,0,28,SIM
174925,0,60,268,360,SIM
21078,0,5,4,0,NAO
133036,0,2,6,0,NAO
159018,0,5,6,0,NAO
337534,0,3,3,0,NAO
43371,8,58,2,464,SIM
358608,0,8,6,3,NAO
367602,14,36,0,55,SIM
40503,0,1,1,0,NAO
122076,68,58,15,0,NAO
350146,0,1,0,0,NAO
90077,102,27,38,47,NAO
104391,0,12,8,0,NAO
300309,0,1,0,2,NAO
181851,22,13,4,22,SIM
83292,12,9,15,0,NAO
162585,20,17,0,114,SIM
41255,0,4,5,0,NAO
66197,0,1,1,0,NAO
246879,0,49,259,339,NAO
352956,2,41,66,144,NAO
302202,0,1,1,0,NAO
197447,0,2,2,1,NAO
311097,4,12,18,0,NAO
90248,0,10,5,0,NAO
128172,0,28,130,83,SIM
288774,0,6,6,0,NAO
327906,17,12,7,0,NAO
202718,2,4,6,0,NAO
11682,10,12,9,10,NAO
14599,0,1,2,0,NAO
156059,11,6,1,14,SIM
243478,1,17,27,2,NAO
3747,0,3,3,0,NAO
105269,9,15,0,34,SIM
159236,6,13,8,1,NAO
49115,0,1,1,0,NAO
135866,0,1,2,0,NAO
258277,0,1,1,0,NAO
49012,8,8,0,24,SIM
163085,0,11,13,0,NAO
184727,0,2,2,0,NAO
195317,13,1,1,0,NAO
64088,0,1,1,0,NAO
126552,0,2,2,0,NAO
28060,3,3,0,8,SIM
231827,0,2,2,0,NAO
210574,0,5,5,0,NAO
24049,17,12,10,0,NAO
370970,46,54,0,306,SIM
24127,0,1,1,0,NAO
19861,0,4,3,0,NAO
226694,0,1,0,0,NAO
195978,0,21,29,0,NAO
20030,3,20,34,0,NAO
329219,1,3,5,0,NAO
317293,0,11,8,0,NAO
54412,15,21,15,1,NAO
76318,0,1,1,0,NAO
332549,14,46,5,339,SIM
110254,4,5,0,1,SIM
265298,19,35,0,253,SIM
325221,6,29,49,0,NAO
32789,0,13,11,14,SIM
308643,0,23,8,0,NAO
155505,4,41,6,260,SIM
140739,14,39,0,180,SIM
7684,2,5,6,0,NAO
224569,0,1,1,0,NAO
343474,1,20,7,0,NAO
178924,4,1,0,8,SIM
155227,6,17,26,0,NAO
81888,0,1,2,0,NAO
173805,8,8,8,0,NAO
205843,2,4,5,0,NAO
97667,4,9,0,14,SIM
80176,0,24,7,0,NAO
92132,0,6,9,0,NAO
191273,0,3,2,0,NAO
172941,1,4,6,1,NAO
72184,0,10,28,0,NAO
316338,1,3,2,0,NAO
31125,0,3,0,5,NAO
176531,0,1,0,0,NAO
320210,11,9,0,18,SIM
66177,0,8,10,0,NAO
351283,0,1,1,0,NAO
281728,0,1,1,0,NAO
172879,0,37,58,103,SIM
114115,0,1,0,0,NAO
41331,0,7,5,0,NAO
131141,4,13,0,74,SIM
331272,0,1,0,1,NAO
301194,1,3,8,0,NAO
206356,0,2,3,1,NAO
204705,0,8,0,48,SIM
10779,0,1,1,0,NAO
151944,0,6,5,0,NAO
328648,2,32,16,52,NAO
76961,6,10,7,1,NAO
184212,0,1,2,0,NAO
297662,1,1,0,1,SIM
238496,20,14,9,0,NAO
271047,8,48,984,122,SIM
336016,0,1,1,0,NAO
358732,69,14,10,0,NAO
257969,0,1,1,0,NAO
113808,0,1,2,0,NAO
9298,0,7,3,0,NAO
350458,6,2,0,1,SIM
59339,0,7,5,0,NAO
197660,36,17,0,42,SIM
235533,0,49,93,214,SIM
102463,0,4,1,0,NAO
262680,0,1,1,0,NAO
154506,0,5,5,0,NAO
114350,0,4,1,5,NAO
58400,0,1,1,0,NAO
68332,1,13,21,0,NAO
149066,0,2,1,1,NAO
197019,0,5,3,0,NAO
113313,0,10,7,0,NAO
274482,4,9,9,0,NAO
25742,3,26,45,3,NAO
24338,0,8,9,0,NAO
337326,11,14,19,0,NAO
367872,3,1,0,4,SIM
174274,0,2,2,0,NAO
354838,0,5,12,0,NAO
253408,0,1,1,0,NAO
118330,0,1,0,0,NAO
85370,4,8,4,16,NAO
310239,0,3,3,0,NAO
57168,72,25,15,0,NAO
297887,0,1,2,0,NAO
241254,8,30,8,47,NAO
160812,0,4,3,0,NAO
112047,0,53,386,148,SIM
193784,7,22,37,16,SIM
303598,0,2,2,0,NAO
347817,0,23,66,0,NAO
190102,0,6,9,0,NAO
302419,3,17,23,0,NAO
118699,0,11,6,0,NAO
193226,0,2,2,0,NAO
38559,0,1,0,0,NAO
110690,0,3,3,0,NAO
319776,2,7,12,0,NAO
44077,0,1,1,0,NAO
107806,8,19,4,46,SIM
53977,0,1,1,0,NAO
204412,0,2,3,0,NAO
89862,0,6,0,0,NAO
55860,0,8,2,6,NAO
264351,0,26,5,0,NAO
157610,3,3,3,0,NAO
86322,0,3,2,0,NAO
61706,14,23,0,79,SIM
276832,0,3,2,0,NAO
283116,64,26,14,0,NAO
351516,0,3,1,0,NAO
177689,0,2,2,0,NAO
301585,0,3,3,0,NAO
125512,0,2,2,0,NAO
8307,2,36,58,124,SIM
334487,0,1,0,0,NAO
152002,0,4,3,0,NAO
22856,2,9,8,0,NAO
228819,0,1,1,0,NAO
74580,11,24,0,65,SIM
224832,1,5,5,0,NAO
108345,0,1,1,0,NAO
26906,0,2,2,0,NAO
21040,0,1,1,0,NAO
229604,22,21,16,0,NAO
265548,0,4,2,0,NAO
50714,9,19,0,67,SIM
295427,0,57,189,741,SIM
256069,0,1,1,0,NAO
204373,0,1,0,0,NAO
48725,0,8,5,0,NAO
90837,0,4,3,0,NAO
117670,0,1,1,0,NAO
145717,0,2,0,0,NAO
61670,10,43,0,411,SIM
188724,0,2,0,0,NAO
283516,4,11,4,12,SIM
182266,0,1,1,0,NAO
13713,20,52,0,459,SIM
37319,0,1,1,0,NAO
10726,0,7,5,0,NAO
125633,10,3,1,0,NAO
235831,4,8,0,29,SIM
265414,21,19,0,83,SIM
311565,1,10,7,2,NAO
194827,0,37,79,0,NAO
126589,0,49,2,0,NAO
115983,1,13,0,64,SIM
131493,0,1,1,0,NAO
83896,0,1,1,0,NAO
204409,2,11,13,0,NAO
245494,0,1,3,0,NAO
172790,2,14,35,24,SIM
268917,0,3,4,0,NAO
174394,0,1,1,0,NAO
161007,0,4,6,0,NAO
293193,6,3,0,6,SIM
61128,0,56,266,446,SIM
148143,0,1,1,0,NAO
113233,40,13,6,3,NAO
280724,0,1,0,0,NAO
84478,3,1,3,0,NAO
152540,0,7,10,0,NAO
310660,0,4,1,2,NAO
223769,0,3,3,0,NAO
48914,0,1,1,0,NAO
196037,0,3,3,0,NAO
106818,0,1,0,0,NAO
343878,0,27,4,54,NAO
196487,0,1,1,0,NAO
352765,0,10,13,2,NAO
257732,0,13,16,0,NAO
174588,0,4,4,0,NAO
201708,0,3,3,0,NAO
81613,6,5,10,0,NAO
125125,0,2,2,0,NAO
97746,15,19,10,1,NAO
36238,0,33,5,79,NAO
332965,0,19,25,0,NAO
304403,1,3,0,5,SIM
161865,0,1,1,0,NAO
257065,7,17,3,34,SIM
77585,0,3,2,1,NAO
123290,1,1,0,0,NAO
47710,0,1,1,0,NAO
138930,0,4,2,0,NAO
145159,7,10,7,0,NAO
291442,0,19,33,0,NAO
82745,0,1,1,0,NAO
111927,0,1,0,1,NAO
160563,10,9,7,13,NAO
296797,0,1,1,0,NAO
364832,4,10,3,8,NAO
39733,5,3,0,15,SIM
78000,6,2,0,1,NAO
359150,0,60,604,934,SIM
128270,1,6,4,0,NAO
84047,62,30,16,2,NAO
247294,4,1,1,0,NAO
368000,0,4,4,0,NAO
181247,0,12,8,13,SIM
277948,0,3,2,0,NAO
252896,0,1,1,0,NAO
281803,42,60,0,325,SIM
35619,0,6,3,0,NAO
172391,0,8,0,24,SIM
1356,1,4,9,0,NAO
3348,0,14,25,2,NAO
185797,0,5,2,6,NAO
94817,0,1,0,0,NAO
355239,0,4,2,3,NAO
354140,1,52,255,342,SIM
59897,0,1,1,0,NAO
180580,3,60,181,337,SIM
212089,0,1,0,1,NAO
147098,0,3,2,1,NAO
110132,2,10,11,0,NAO
290242,0,9,8,0,NAO
74979,0,3,3,0,NAO
31962,0,11,14,0,NAO
325432,0,10,4,0,NAO
292951,38,23,39,9,NAO
244787,1,5,7,0,NAO
170881,0,2,3,0,NAO
56532,0,1,1,0,NAO
290956,0,4,3,1,NAO
92368,4,11,12,0,NAO
255125,14,16,10,0,NAO
226162,144,51,0,523,SIM
278811,0,3,3,0,NAO
179997,0,11,23,0,NAO
179133,0,5,6,0,NAO
204168,2,41,33,49,NAO
84541,0,2,0,0,NAO
175841,0,4,5,0,NAO
8903,0,2,2,0,NAO
262421,0,2,0,0,NAO
119992,7,19,8,2,NAO
264122,2,6,7,0,NAO
88190,0,19,58,0,NAO
247457,1,3,5,0,NAO
352016,0,3,4,0,NAO
30617,0,1,1,0,NAO
66370,0,3,2,0,NAO
107042,14,28,22,1,NAO
366321,0,1,0,0,NAO
25507,15,30,0,207,SIM
118017,0,3,1,0,NAO
107220,0,3,3,0,NAO
26882,0,3,1,0,NAO
118861,0,2,1,0,NAO
99974,0,2,0,2,SIM
75526,0,2,2,0,NAO
354289,0,3,3,0,NAO
283285,6,8,5,0,NAO
32599,0,8,6,4,NAO
363399,0,1,1,0,NAO
163671,4,4,0,3,SIM
164614,4,38,0,80,SIM
25326,2,7,12,0,NAO
93603,6,57,290,749,SIM
277272,34,32,0,180,SIM
51923,0,1,2,0,NAO
30537,2,10,7,0,NAO
349888,0,8,6,0,NAO
276557,0,1,1,0,NAO
53846,0,6,4,0,NAO
247905,0,13,25,0,NAO
146085,0,27,27,57,SIM
270272,10,12,10,7,SIM
84517,2,12,11,1,SIM
259265,0,34,59,0,NAO
330034,7,1,0,6,SIM
267271,0,2,2,0,NAO
140669,1,4,5,0,NAO
210313,4,31,0,124,SIM
351992,0,3,3,0,NAO
61588,0,57,413,573,SIM
215487,8,20,13,28,NAO
201941,0,2,1,0,NAO
312425,0,1,1,0,NAO
141068,0,20,31,0,NAO
77858,0,4,4,0,NAO
67881,0,5,10,0,NAO
92512,0,1,0,2,SIM
268414,2,2,0,5,SIM
259911,38,52,0,535,SIM
225747,39,53,0,108,SIM
25577,0,2,0,0,NAO
358421,0,1,1,0,NAO
365335,0,3,1,0,NAO
150309,0,3,3,0,NAO
111088,2,2,4,0,NAO
304616,0,3,4,0,NAO
170712,0,7,9,0,NAO
87137,0,3,1,0,NAO
313673,18,8,0,45,SIM
51712,13,21,35,2,NAO
128580,0,4,6,0,NAO
220860,0,20,1,40,NAO
325143,0,6,6,0,NAO
128565,34,23,9,38,NAO
7068,2,5,0,7,SIM
117578,0,3,3,0,NAO
105509,0,3,4,5,SIM
365642,0,3,2,0,NAO
186664,2,24,1,82,SIM
140441,0,45,107,4,NAO
129607,0,7,7,0,NAO
89367,54,21,12,1,NAO
121183,0,1,0,0,NAO
199323,0,10,10,0,NAO
156638,2,5,7,0,NAO
