ID,PERFIL,PES_GENERO,PES_NASCIMENTO_DATA,ATR_PF_GEO_RENDA_FAM
120546,PROSPECT,M,,DE 14SM ATE 25SM
317141,PROSPECT,F,,DE 4SM ATE 8SM
212905,PROSPECT,F,,
293924,PROSPECT,M,,
290305,PROSPECT,M,,DE 4SM ATE 8SM
269723,PROSPECT,F,25/03/1972 00:00:00,DE 8SM ATE 14SM
100063,PROSPECT,M,,DE 3SM ATE 4SM
45236,PROSPECT,M,17/07/1977 00:00:00,ACIMA DE 25SM
351007,PROSPECT,M,30/09/1993 00:00:00,
98054,PROSPECT,F,19/09/1989 00:00:00,ACIMA DE 25SM
197080,PROSPECT,M,08/02/1997 00:00:00,
159880,PROSPECT,I,,
261271,PROSPECT,M,13/07/1974 00:00:00,DE 2SM ATE 3SM
81960,PROSPECT,F,08/02/1975 00:00:00,
361990,PROSPECT,M,,
364918,PROSPECT,F,,
176949,PROSPECT,M,07/02/1981 00:00:00,DE 14SM ATE 25SM
336178,PROSPECT,M,,
337773,PROSPECT,F,,
62883,PROSPECT,F,,
22705,PROSPECT,M,23/05/1944 00:00:00,
241284,PROSPECT,M,,
56780,PROSPECT,M,,
84950,PROSPECT,M,21/11/1961 00:00:00,DE 4SM ATE 8SM
317322,PROSPECT,F,,
78473,PROSPECT,M,04/08/1961 00:00:00,DE 4SM ATE 8SM
309649,PROSPECT,I,,
142340,PROSPECT,M,,
62344,PROSPECT,M,,
147695,PROSPECT,F,07/01/1986 00:00:00,DE 4SM ATE 8SM
102208,PROSPECT,M,,
176147,PROSPECT,M,,
270869,PROSPECT,F,,
246419,PROSPECT,M,,
321640,PROSPECT,M,,DE 2SM ATE 3SM
42767,PROSPECT,M,,
208369,PROSPECT,F,,
261078,PROSPECT,M,,
196874,PROSPECT,F,,
62162,PROSPECT,M,28/06/1990 00:00:00,DE 3SM ATE 4SM
128581,PROSPECT,F,,
236395,PROSPECT,M,25/05/1982 00:00:00,DE 3SM ATE 4SM
241744,PROSPECT,F,,
182365,PROSPECT,F,14/03/1974 00:00:00,DE 3SM ATE 4SM
33455,PROSPECT,M,,
236024,PROSPECT,F,,DE 8SM ATE 14SM
141804,PROSPECT,M,09/01/1982 00:00:00,
266071,PROSPECT,M,,
282681,PROSPECT,M,,
348423,PROSPECT,M,,
283944,PROSPECT,M,,
118852,PROSPECT,M,24/03/1984 00:00:00,DE 4SM ATE 8SM
30218,PROSPECT,M,,
285767,PROSPECT,M,,DE 8SM ATE 14SM
202404,PROSPECT,F,,
124470,PROSPECT,F,21/07/1984 00:00:00,DE 4SM ATE 8SM
152518,PROSPECT,M,,
33413,PROSPECT,M,14/03/1986 00:00:00,DE 3SM ATE 4SM
194429,PROSPECT,F,,DE 14SM ATE 25SM
62498,PROSPECT,M,,DE 4SM ATE 8SM
39172,PROSPECT,F,,
174477,PROSPECT,M,,
96825,PROSPECT,M,,
139101,PROSPECT,F,,
353117,PROSPECT,M,,
89470,PROSPECT,F,,
356836,PROSPECT,M,,
72139,PROSPECT,F,,DE 3SM ATE 4SM
10357,PROSPECT,M,,DE 8SM ATE 14SM
166232,PROSPECT,M,,DE 8SM ATE 14SM
101532,PROSPECT,M,,
83228,PROSPECT,M,,
16926,PROSPECT,M,,
9801,PROSPECT,F,,
237499,PROSPECT,M,23/03/1961 00:00:00,
87256,PROSPECT,M,,
175300,PROSPECT,M,13/01/1978 00:00:00,
64073,PROSPECT,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
126523,PROSPECT,F,,DE 8SM ATE 14SM
245779,PROSPECT,F,,DE 4SM ATE 8SM
16832,PROSPECT,M,,
189186,PROSPECT,M,,DE 8SM ATE 14SM
194292,PROSPECT,M,,DE 3SM ATE 4SM
229515,PROSPECT,M,24/11/1997 00:00:00,DE 3SM ATE 4SM
288025,PROSPECT,F,04/02/1967 00:00:00,DE 4SM ATE 8SM
80625,PROSPECT,M,26/03/1964 00:00:00,
175582,PROSPECT,M,,DE 4SM ATE 8SM
123102,PROSPECT,M,08/12/1937 00:00:00,DE 3SM ATE 4SM
338783,PROSPECT,F,05/11/1957 00:00:00,DE 3SM ATE 4SM
56193,PROSPECT,F,,
76693,PROSPECT,M,,DE 14SM ATE 25SM
26486,PROSPECT,M,,
45059,PROSPECT,F,,
319167,PROSPECT,M,15/08/1986 00:00:00,DE 14SM ATE 25SM
16703,PROSPECT,F,,DE 4SM ATE 8SM
310580,PROSPECT,M,,
126180,PROSPECT,F,05/01/1966 00:00:00,
159669,PROSPECT,M,03/12/1988 00:00:00,
239580,PROSPECT,M,,
266036,PROSPECT,M,,
233354,PROSPECT,F,,
316632,PROSPECT,F,,DE 4SM ATE 8SM
58639,PROSPECT,M,,
271417,PROSPECT,M,07/07/1981 00:00:00,
339054,PROSPECT,M,,DE 3SM ATE 4SM
75939,PROSPECT,M,,
20609,PROSPECT,F,,
303407,PROSPECT,M,30/07/1993 00:00:00,DE 14SM ATE 25SM
112401,PROSPECT,F,,
263644,PROSPECT,M,,DE 3SM ATE 4SM
78293,PROSPECT,M,,DE 4SM ATE 8SM
194831,PROSPECT,M,,
118453,PROSPECT,M,,
256785,PROSPECT,F,,
183786,PROSPECT,M,,DE 2SM ATE 3SM
92513,PROSPECT,M,,DE 8SM ATE 14SM
197442,PROSPECT,M,,
367571,PROSPECT,M,,DE 3SM ATE 4SM
133123,PROSPECT,F,03/12/1991 00:00:00,DE 3SM ATE 4SM
239702,PROSPECT,M,,DE 4SM ATE 8SM
218028,PROSPECT,F,22/08/1961 00:00:00,
356440,PROSPECT,M,08/05/1973 00:00:00,DE 2SM ATE 3SM
184930,PROSPECT,M,,
338508,PROSPECT,M,25/07/1981 00:00:00,
46750,PROSPECT,F,,
296975,PROSPECT,F,,DE 14SM ATE 25SM
112713,PROSPECT,M,,
189207,PROSPECT,F,,DE 4SM ATE 8SM
35141,PROSPECT,F,,
166716,PROSPECT,I,,
69408,PROSPECT,F,,
311694,PROSPECT,M,,DE 14SM ATE 25SM
72748,PROSPECT,M,,DE 3SM ATE 4SM
134636,PROSPECT,F,,DE 14SM ATE 25SM
76541,PROSPECT,F,27/09/1984 00:00:00,DE 4SM ATE 8SM
325918,PROSPECT,M,,
223989,PROSPECT,I,,
235391,PROSPECT,F,,
136095,PROSPECT,M,,DE 3SM ATE 4SM
185237,PROSPECT,I,,DE 4SM ATE 8SM
227626,PROSPECT,M,,
137889,PROSPECT,M,15/12/1995 00:00:00,
218666,PROSPECT,F,,DE 8SM ATE 14SM
91676,PROSPECT,M,,
223543,PROSPECT,F,,DE 4SM ATE 8SM
9605,PROSPECT,M,,DE 4SM ATE 8SM
326794,PROSPECT,F,,DE 3SM ATE 4SM
257059,PROSPECT,M,,DE 4SM ATE 8SM
251425,PROSPECT,M,,
114098,PROSPECT,M,11/12/1984 00:00:00,DE 3SM ATE 4SM
341321,PROSPECT,I,,
239660,PROSPECT,F,05/05/1978 00:00:00,DE 4SM ATE 8SM
106155,PROSPECT,M,,
132548,PROSPECT,M,18/01/1990 00:00:00,DE 3SM ATE 4SM
79645,PROSPECT,M,,
204670,PROSPECT,F,,
220770,PROSPECT,M,,
12067,PROSPECT,F,,
75675,PROSPECT,F,28/07/1964 00:00:00,
348854,PROSPECT,M,,
241259,PROSPECT,M,,DE 3SM ATE 4SM
296366,PROSPECT,M,,DE 4SM ATE 8SM
297960,PROSPECT,F,,DE 3SM ATE 4SM
297161,PROSPECT,I,12/01/1972 00:00:00,
118426,PROSPECT,M,07/07/1973 00:00:00,DE 8SM ATE 14SM
363322,PROSPECT,F,,
204983,PROSPECT,F,01/12/1971 00:00:00,DE 4SM ATE 8SM
269163,PROSPECT,F,,
206691,PROSPECT,F,,
17573,PROSPECT,F,02/08/1972 00:00:00,DE 4SM ATE 8SM
220863,PROSPECT,M,,
12385,PROSPECT,F,,
308280,PROSPECT,F,,
55269,PROSPECT,F,,
20901,PROSPECT,M,,
240951,PROSPECT,F,31/10/1988 00:00:00,DE 4SM ATE 8SM
126600,PROSPECT,M,,DE 3SM ATE 4SM
293954,PROSPECT,M,,
70677,PROSPECT,M,,DE 14SM ATE 25SM
226098,PROSPECT,M,,DE 3SM ATE 4SM
244579,PROSPECT,M,,DE 4SM ATE 8SM
276543,PROSPECT,M,,
35700,PROSPECT,M,,DE 3SM ATE 4SM
104199,PROSPECT,F,,
4502,PROSPECT,M,21/02/1948 00:00:00,DE 4SM ATE 8SM
198394,PROSPECT,M,,DE 4SM ATE 8SM
30682,PROSPECT,F,,
263896,PROSPECT,M,,DE 4SM ATE 8SM
137968,PROSPECT,F,01/04/1956 00:00:00,DE 4SM ATE 8SM
52359,PROSPECT,F,13/12/1987 00:00:00,DE 3SM ATE 4SM
184773,PROSPECT,M,,
31558,PROSPECT,M,,
240478,PROSPECT,M,,
369403,PROSPECT,M,21/09/1987 00:00:00,
118784,PROSPECT,M,17/09/1969 00:00:00,
25906,PROSPECT,F,,DE 8SM ATE 14SM
66836,PROSPECT,F,,DE 8SM ATE 14SM
161831,PROSPECT,M,,
323634,PROSPECT,M,,DE 8SM ATE 14SM
209677,PROSPECT,M,,
362458,PROSPECT,M,,
133862,PROSPECT,F,,DE 8SM ATE 14SM
221005,PROSPECT,F,13/11/1956 00:00:00,DE 8SM ATE 14SM
365521,PROSPECT,F,,DE 4SM ATE 8SM
299015,PROSPECT,F,02/10/1965 00:00:00,
198418,PROSPECT,M,,
216853,PROSPECT,M,,DE 3SM ATE 4SM
260333,PROSPECT,F,,DE 4SM ATE 8SM
234435,PROSPECT,F,,
281781,PROSPECT,F,06/10/1986 00:00:00,DE 4SM ATE 8SM
66687,PROSPECT,M,09/02/1991 00:00:00,ATE 1SM
300873,PROSPECT,M,,DE 3SM ATE 4SM
88195,PROSPECT,F,,
202227,PROSPECT,F,05/08/1987 00:00:00,DE 8SM ATE 14SM
278628,PROSPECT,M,,
351365,PROSPECT,M,04/05/1981 00:00:00,DE 3SM ATE 4SM
105313,PROSPECT,F,,
270035,PROSPECT,M,,DE 4SM ATE 8SM
187411,PROSPECT,M,,DE 4SM ATE 8SM
113017,PROSPECT,F,,DE 14SM ATE 25SM
86147,PROSPECT,F,,
363730,PROSPECT,M,,DE 4SM ATE 8SM
67805,PROSPECT,F,,
198525,PROSPECT,M,,
152803,PROSPECT,F,29/09/1991 00:00:00,DE 3SM ATE 4SM
114455,PROSPECT,F,22/10/1958 00:00:00,DE 3SM ATE 4SM
349368,PROSPECT,M,,
192297,PROSPECT,M,,
191436,PROSPECT,M,,
273632,PROSPECT,F,,
207857,PROSPECT,M,,
158987,PROSPECT,F,29/12/1983 00:00:00,DE 8SM ATE 14SM
708,PROSPECT,M,,
244875,PROSPECT,M,,
347052,PROSPECT,F,,DE 4SM ATE 8SM
285547,PROSPECT,M,,DE 14SM ATE 25SM
133356,PROSPECT,F,22/06/1980 00:00:00,DE 8SM ATE 14SM
40075,PROSPECT,M,,
327502,PROSPECT,F,,
53681,PROSPECT,M,09/12/1984 00:00:00,
152034,PROSPECT,M,,
22103,PROSPECT,M,,DE 4SM ATE 8SM
301440,PROSPECT,F,,
130133,PROSPECT,I,,
233340,PROSPECT,F,,
8347,PROSPECT,F,,
39463,PROSPECT,F,,DE 3SM ATE 4SM
98629,PROSPECT,I,08/11/1987 00:00:00,DE 4SM ATE 8SM
71597,PROSPECT,M,,DE 4SM ATE 8SM
113943,PROSPECT,M,,
128696,PROSPECT,M,,DE 4SM ATE 8SM
41429,PROSPECT,M,,
264995,PROSPECT,I,,
224600,PROSPECT,F,,
51780,PROSPECT,I,,
333017,PROSPECT,F,,
298284,PROSPECT,M,,
14071,PROSPECT,M,,DE 4SM ATE 8SM
203135,PROSPECT,F,,
158852,PROSPECT,F,19/08/1985 00:00:00,DE 2SM ATE 3SM
185895,PROSPECT,F,,
121950,PROSPECT,F,,
183390,PROSPECT,M,22/08/1988 00:00:00,DE 3SM ATE 4SM
91125,PROSPECT,F,01/11/1985 00:00:00,DE 3SM ATE 4SM
134060,PROSPECT,F,,
205942,PROSPECT,M,,DE 3SM ATE 4SM
47415,PROSPECT,F,,DE 4SM ATE 8SM
329186,PROSPECT,F,,
357426,PROSPECT,M,,DE 3SM ATE 4SM
126293,PROSPECT,M,,DE 2SM ATE 3SM
11260,PROSPECT,M,,
69365,PROSPECT,F,11/07/1986 00:00:00,
82053,PROSPECT,M,,
337423,PROSPECT,F,,DE 14SM ATE 25SM
91233,PROSPECT,M,,
165958,PROSPECT,F,07/06/1992 00:00:00,DE 3SM ATE 4SM
80090,PROSPECT,M,,DE 8SM ATE 14SM
129335,PROSPECT,M,,
45440,PROSPECT,M,,DE 3SM ATE 4SM
258727,PROSPECT,F,,DE 3SM ATE 4SM
100446,PROSPECT,M,,
311932,PROSPECT,M,,DE 14SM ATE 25SM
222758,PROSPECT,M,,DE 8SM ATE 14SM
289689,PROSPECT,F,21/03/1949 00:00:00,DE 3SM ATE 4SM
342096,PROSPECT,M,,
69636,PROSPECT,M,,
23955,PROSPECT,M,21/03/1965 00:00:00,DE 2SM ATE 3SM
265081,PROSPECT,M,,
11702,PROSPECT,F,14/06/1974 00:00:00,DE 2SM ATE 3SM
24190,PROSPECT,F,,
325698,PROSPECT,F,,DE 3SM ATE 4SM
362926,PROSPECT,F,,
71087,PROSPECT,F,,DE 3SM ATE 4SM
265899,PROSPECT,M,,
195120,PROSPECT,M,,
244478,PROSPECT,M,,
5291,PROSPECT,M,,DE 4SM ATE 8SM
19751,PROSPECT,M,,
195898,PROSPECT,I,02/02/1976 00:00:00,DE 3SM ATE 4SM
32806,PROSPECT,F,,DE 3SM ATE 4SM
312663,PROSPECT,M,,
216511,PROSPECT,F,,
62464,PROSPECT,M,,
83938,PROSPECT,M,13/07/1958 00:00:00,DE 3SM ATE 4SM
178913,PROSPECT,F,,
269534,PROSPECT,M,,
59330,PROSPECT,F,,DE 3SM ATE 4SM
369106,PROSPECT,F,,
118519,PROSPECT,M,,
199063,PROSPECT,M,,
277354,PROSPECT,F,,DE 3SM ATE 4SM
51077,PROSPECT,M,01/01/1973 00:00:00,DE 8SM ATE 14SM
82130,PROSPECT,F,11/10/1981 00:00:00,DE 4SM ATE 8SM
179488,PROSPECT,M,,
171100,PROSPECT,M,,
191690,PROSPECT,F,,
286538,PROSPECT,F,21/12/1984 00:00:00,DE 3SM ATE 4SM
95245,PROSPECT,M,17/04/1983 00:00:00,DE 8SM ATE 14SM
167677,PROSPECT,M,,
317134,PROSPECT,F,,
101706,PROSPECT,F,,
244391,PROSPECT,F,,DE 3SM ATE 4SM
248537,PROSPECT,I,,
346512,PROSPECT,F,,
77819,PROSPECT,M,,
128695,PROSPECT,M,,DE 4SM ATE 8SM
210739,PROSPECT,M,,
88138,PROSPECT,F,,
329506,PROSPECT,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
203038,PROSPECT,M,,
286446,PROSPECT,M,,
207654,PROSPECT,F,05/06/1985 00:00:00,DE 4SM ATE 8SM
293520,PROSPECT,M,10/12/1980 00:00:00,DE 4SM ATE 8SM
355676,PROSPECT,M,,
226308,PROSPECT,M,,DE 3SM ATE 4SM
204291,PROSPECT,F,,
134796,PROSPECT,M,03/03/1965 00:00:00,
37328,PROSPECT,M,,
36958,PROSPECT,F,,
193923,PROSPECT,F,,DE 3SM ATE 4SM
24727,PROSPECT,M,,DE 3SM ATE 4SM
204480,PROSPECT,M,,
345156,PROSPECT,F,,
178128,PROSPECT,F,26/03/1976 00:00:00,DE 8SM ATE 14SM
179520,PROSPECT,M,,DE 3SM ATE 4SM
313754,PROSPECT,M,14/12/1956 00:00:00,
257561,PROSPECT,M,22/12/1970 00:00:00,DE 4SM ATE 8SM
91406,PROSPECT,F,,
176122,PROSPECT,M,,
368866,PROSPECT,M,,
344246,PROSPECT,M,,DE 4SM ATE 8SM
97600,PROSPECT,M,,DE 3SM ATE 4SM
108122,PROSPECT,F,23/05/1994 00:00:00,
126826,PROSPECT,F,,DE 3SM ATE 4SM
225584,PROSPECT,M,,
142167,PROSPECT,M,,
253947,PROSPECT,F,14/02/1974 00:00:00,DE 14SM ATE 25SM
263849,PROSPECT,M,,
42997,PROSPECT,M,,
123333,PROSPECT,M,,DE 4SM ATE 8SM
95731,PROSPECT,M,,
189552,PROSPECT,M,,DE 4SM ATE 8SM
247402,PROSPECT,F,,
223088,PROSPECT,M,,
356027,PROSPECT,M,,DE 3SM ATE 4SM
216526,PROSPECT,M,,
208366,PROSPECT,M,,
114542,PROSPECT,M,,
41997,PROSPECT,M,10/05/1977 00:00:00,DE 3SM ATE 4SM
68160,PROSPECT,M,18/02/1975 00:00:00,DE 3SM ATE 4SM
21122,PROSPECT,M,,
355777,PROSPECT,M,,
87836,PROSPECT,F,,
242263,PROSPECT,F,,
190269,PROSPECT,F,,
164524,PROSPECT,M,,
101605,PROSPECT,F,,
288949,PROSPECT,F,,
128925,PROSPECT,M,,
96193,PROSPECT,M,,
75671,PROSPECT,M,28/12/1984 00:00:00,DE 3SM ATE 4SM
183675,PROSPECT,M,,
189242,PROSPECT,M,,
299113,PROSPECT,F,,DE 8SM ATE 14SM
151919,PROSPECT,M,,
167489,PROSPECT,M,03/12/1986 00:00:00,DE 8SM ATE 14SM
349370,PROSPECT,F,,
190207,PROSPECT,M,,
120686,PROSPECT,M,29/09/1973 00:00:00,DE 4SM ATE 8SM
156646,PROSPECT,F,,
246364,PROSPECT,M,,
129576,PROSPECT,F,,
362723,PROSPECT,M,,
33800,PROSPECT,F,,
17526,PROSPECT,M,,DE 8SM ATE 14SM
75299,PROSPECT,F,22/02/1966 00:00:00,DE 2SM ATE 3SM
14073,PROSPECT,F,,
152876,PROSPECT,M,,
14516,PROSPECT,M,,DE 8SM ATE 14SM
92281,PROSPECT,M,23/05/1991 00:00:00,DE 3SM ATE 4SM
245950,PROSPECT,F,,
175462,PROSPECT,M,18/05/1977 00:00:00,DE 3SM ATE 4SM
165627,PROSPECT,M,,
42988,PROSPECT,F,,
197578,PROSPECT,M,,
56923,PROSPECT,F,13/11/1980 00:00:00,DE 3SM ATE 4SM
301036,PROSPECT,F,,
274415,PROSPECT,M,16/02/1984 00:00:00,
102132,PROSPECT,M,08/07/1953 00:00:00,DE 4SM ATE 8SM
238665,PROSPECT,F,,
142928,PROSPECT,M,,
301116,PROSPECT,M,,DE 4SM ATE 8SM
207977,PROSPECT,F,30/11/1971 00:00:00,DE 8SM ATE 14SM
162404,PROSPECT,I,03/09/1966 00:00:00,DE 4SM ATE 8SM
352987,PROSPECT,F,,DE 4SM ATE 8SM
120538,PROSPECT,F,,
140926,PROSPECT,M,,
91258,PROSPECT,M,,
285758,PROSPECT,M,31/01/1958 00:00:00,
183005,PROSPECT,M,,
353671,PROSPECT,M,,DE 8SM ATE 14SM
306515,PROSPECT,F,02/10/1959 00:00:00,ACIMA DE 25SM
293198,PROSPECT,M,,DE 8SM ATE 14SM
212522,PROSPECT,F,01/01/2000 00:00:00,DE 8SM ATE 14SM
192675,PROSPECT,M,,
90119,PROSPECT,M,26/10/1983 00:00:00,DE 3SM ATE 4SM
29824,PROSPECT,M,01/04/1974 00:00:00,DE 14SM ATE 25SM
108052,PROSPECT,F,,
79556,PROSPECT,F,24/12/1988 00:00:00,DE 3SM ATE 4SM
79283,PROSPECT,M,,
327668,PROSPECT,F,,
278102,PROSPECT,F,,DE 4SM ATE 8SM
332030,PROSPECT,M,,
346717,PROSPECT,M,,
188729,PROSPECT,F,,
115195,PROSPECT,M,,
348752,PROSPECT,M,,
51188,PROSPECT,M,12/04/1999 00:00:00,DE 4SM ATE 8SM
328248,PROSPECT,F,,
3166,PROSPECT,M,,DE 2SM ATE 3SM
288695,PROSPECT,M,,
349868,PROSPECT,M,,DE 3SM ATE 4SM
80377,PROSPECT,F,,
55427,PROSPECT,M,27/08/1981 00:00:00,DE 4SM ATE 8SM
42708,PROSPECT,F,,
181439,PROSPECT,M,,
61793,PROSPECT,F,,
122854,PROSPECT,M,24/07/1982 00:00:00,DE 14SM ATE 25SM
175500,PROSPECT,F,13/10/1990 00:00:00,DE 2SM ATE 3SM
189652,PROSPECT,M,,
368605,PROSPECT,M,11/02/1976 00:00:00,DE 3SM ATE 4SM
360414,PROSPECT,F,,
26789,PROSPECT,M,,
160925,PROSPECT,M,,
51088,PROSPECT,M,,DE 8SM ATE 14SM
137527,PROSPECT,I,,
67861,PROSPECT,F,,
323425,PROSPECT,F,,
153325,PROSPECT,F,24/06/1962 00:00:00,DE 4SM ATE 8SM
328612,PROSPECT,M,15/11/1971 00:00:00,DE 4SM ATE 8SM
268835,PROSPECT,M,20/07/1992 00:00:00,
349887,PROSPECT,M,,
305523,PROSPECT,M,,DE 4SM ATE 8SM
322168,PROSPECT,F,,
170458,PROSPECT,M,20/08/1959 00:00:00,DE 4SM ATE 8SM
135046,PROSPECT,F,25/02/1976 00:00:00,DE 4SM ATE 8SM
319612,PROSPECT,M,,DE 4SM ATE 8SM
58784,PROSPECT,M,14/12/1973 00:00:00,DE 14SM ATE 25SM
320890,PROSPECT,F,,
347939,PROSPECT,F,,DE 8SM ATE 14SM
244164,PROSPECT,F,03/02/1965 00:00:00,DE 8SM ATE 14SM
284533,PROSPECT,F,18/01/1988 00:00:00,DE 4SM ATE 8SM
134369,PROSPECT,M,,DE 4SM ATE 8SM
262777,PROSPECT,M,30/10/1988 00:00:00,
202295,PROSPECT,F,,
88211,PROSPECT,M,,
155514,PROSPECT,M,,
263432,PROSPECT,M,,
214316,PROSPECT,M,,
295227,PROSPECT,F,20/04/1981 00:00:00,
314283,PROSPECT,M,,
329906,PROSPECT,M,,
65341,PROSPECT,F,,
244524,PROSPECT,M,27/04/1973 00:00:00,
181508,PROSPECT,F,,
23309,PROSPECT,F,,DE 3SM ATE 4SM
8691,PROSPECT,F,,
276273,PROSPECT,F,30/09/1989 00:00:00,DE 8SM ATE 14SM
15485,PROSPECT,M,,DE 3SM ATE 4SM
128394,PROSPECT,F,24/01/1984 00:00:00,DE 3SM ATE 4SM
82677,PROSPECT,M,,
55374,PROSPECT,M,09/10/1963 00:00:00,DE 3SM ATE 4SM
319956,PROSPECT,M,,
61388,PROSPECT,M,,
318130,PROSPECT,F,,
9609,PROSPECT,M,,
155248,PROSPECT,M,13/03/1991 00:00:00,DE 3SM ATE 4SM
264190,PROSPECT,M,,DE 4SM ATE 8SM
148840,PROSPECT,M,,DE 8SM ATE 14SM
282644,PROSPECT,F,,DE 4SM ATE 8SM
14523,PROSPECT,M,27/08/1986 00:00:00,
225240,PROSPECT,M,,
124792,PROSPECT,M,,DE 4SM ATE 8SM
237812,PROSPECT,F,,
370058,PROSPECT,F,,DE 3SM ATE 4SM
315280,PROSPECT,M,,
114835,PROSPECT,M,,DE 8SM ATE 14SM
258246,PROSPECT,M,05/08/1989 00:00:00,DE 4SM ATE 8SM
367871,PROSPECT,M,,
19299,PROSPECT,M,,DE 3SM ATE 4SM
99424,PROSPECT,M,,
304854,PROSPECT,F,,
309055,PROSPECT,M,,
92437,PROSPECT,F,,
332569,PROSPECT,M,,
275362,PROSPECT,M,,
89120,PROSPECT,I,,DE 4SM ATE 8SM
153382,PROSPECT,M,,
113502,PROSPECT,F,,DE 3SM ATE 4SM
145847,PROSPECT,M,,DE 3SM ATE 4SM
194118,PROSPECT,M,,
142519,PROSPECT,M,,
261830,PROSPECT,M,,
61271,PROSPECT,F,,
18734,PROSPECT,M,21/12/1977 00:00:00,
164174,PROSPECT,M,,
30236,PROSPECT,M,,
145564,PROSPECT,M,,DE 4SM ATE 8SM
63115,PROSPECT,F,07/08/1969 00:00:00,DE 3SM ATE 4SM
265319,PROSPECT,M,23/11/1979 00:00:00,DE 8SM ATE 14SM
45993,PROSPECT,M,27/05/1978 00:00:00,DE 3SM ATE 4SM
235121,PROSPECT,M,,
130639,PROSPECT,F,,DE 3SM ATE 4SM
347655,PROSPECT,F,,
288563,PROSPECT,M,,DE 2SM ATE 3SM
161758,PROSPECT,M,,
25036,PROSPECT,F,25/09/1997 00:00:00,DE 4SM ATE 8SM
68553,PROSPECT,M,,DE 8SM ATE 14SM
92164,PROSPECT,M,03/09/1975 00:00:00,DE 4SM ATE 8SM
250425,PROSPECT,F,,
10141,PROSPECT,F,23/07/1983 00:00:00,DE 3SM ATE 4SM
193170,PROSPECT,M,,
209709,PROSPECT,M,,
189568,PROSPECT,F,04/09/1971 00:00:00,DE 8SM ATE 14SM
295947,PROSPECT,M,17/09/1969 00:00:00,DE 3SM ATE 4SM
18134,PROSPECT,M,25/01/1974 00:00:00,DE 8SM ATE 14SM
350052,PROSPECT,I,,
563,PROSPECT,F,,
176714,PROSPECT,F,,
190700,PROSPECT,F,,
96352,PROSPECT,M,,
292533,PROSPECT,F,21/12/1987 00:00:00,DE 4SM ATE 8SM
43093,PROSPECT,F,,DE 8SM ATE 14SM
42736,PROSPECT,M,,
218168,PROSPECT,M,04/05/1983 00:00:00,DE 3SM ATE 4SM
43915,PROSPECT,M,,
358800,PROSPECT,M,,DE 4SM ATE 8SM
8109,PROSPECT,F,,
228904,PROSPECT,F,,DE 3SM ATE 4SM
140158,PROSPECT,F,,DE 3SM ATE 4SM
66046,PROSPECT,M,,DE 3SM ATE 4SM
103270,PROSPECT,F,,
163124,PROSPECT,M,,
361358,PROSPECT,F,,
181096,PROSPECT,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
297199,PROSPECT,M,,
126887,PROSPECT,M,23/02/1981 00:00:00,ATE 1SM
344105,PROSPECT,M,25/02/1985 00:00:00,DE 4SM ATE 8SM
370440,PROSPECT,M,,DE 4SM ATE 8SM
219458,PROSPECT,M,,
15759,PROSPECT,M,01/08/1980 00:00:00,DE 4SM ATE 8SM
258219,PROSPECT,M,,DE 4SM ATE 8SM
34463,PROSPECT,F,,DE 3SM ATE 4SM
44959,PROSPECT,M,,DE 14SM ATE 25SM
96093,PROSPECT,M,01/02/1979 00:00:00,
214342,PROSPECT,F,,DE 4SM ATE 8SM
181478,PROSPECT,M,15/11/1987 00:00:00,DE 4SM ATE 8SM
40868,PROSPECT,M,19/02/1983 00:00:00,
355887,PROSPECT,M,,
268057,PROSPECT,F,,
31909,PROSPECT,F,,DE 3SM ATE 4SM
216641,PROSPECT,M,,DE 4SM ATE 8SM
118367,PROSPECT,I,17/12/1963 00:00:00,DE 4SM ATE 8SM
41357,PROSPECT,M,,DE 3SM ATE 4SM
56946,PROSPECT,F,,
302289,PROSPECT,M,,DE 4SM ATE 8SM
52187,PROSPECT,F,,DE 3SM ATE 4SM
69311,PROSPECT,M,,
28064,PROSPECT,F,05/06/1982 00:00:00,DE 8SM ATE 14SM
72665,PROSPECT,M,,
94948,PROSPECT,M,,DE 8SM ATE 14SM
82295,PROSPECT,M,,
214812,PROSPECT,F,23/09/1949 00:00:00,DE 4SM ATE 8SM
161324,PROSPECT,M,02/01/2001 00:00:00,DE 4SM ATE 8SM
194456,PROSPECT,M,,
183665,PROSPECT,M,25/09/1985 00:00:00,DE 4SM ATE 8SM
330019,PROSPECT,M,25/08/1942 00:00:00,DE 2SM ATE 3SM
267473,PROSPECT,M,07/11/1985 00:00:00,DE 4SM ATE 8SM
301399,PROSPECT,F,,
215642,PROSPECT,F,,
81939,PROSPECT,F,,
293157,PROSPECT,M,17/01/1977 00:00:00,
193062,PROSPECT,M,,
138054,PROSPECT,M,,
112586,PROSPECT,M,,
265166,PROSPECT,M,,
115581,PROSPECT,M,,
174155,PROSPECT,I,,
205108,PROSPECT,F,,
270954,PROSPECT,M,,
207005,PROSPECT,M,,
325474,PROSPECT,M,,DE 4SM ATE 8SM
181043,PROSPECT,M,,
343471,PROSPECT,M,,
120601,PROSPECT,M,,DE 3SM ATE 4SM
211145,PROSPECT,M,25/08/1982 00:00:00,
177693,PROSPECT,M,,
